"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.01,6498.32535236541
"2",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.025,6730.40570619157
"3",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.05,6930.00761386029
"4",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.1,7160.13583011992
"5",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.15,7315.40224509413
"6",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.2,7438.80306967011
"7",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.25,7544.66998933854
"8",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.3,7639.74175515549
"9",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.35,7727.83991471036
"10",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.4,7811.43645299012
"11",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.45,7892.31707123064
"12",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.5,7971.91535782598
"13",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.55,8051.51364442131
"14",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.6,8132.39426266184
"15",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.65,8215.9908009416
"16",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.7,8304.08896049646
"17",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.75,8399.16072631341
"18",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.8,8505.02764598184
"19",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.85,8628.42847055782
"20",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.9,8783.69488553204
"21",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.95,9013.82310179166
"22",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.975,9213.42500946039
"23",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.99,9445.50536328654
"24",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.01,5839.96056172231
"25",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.025,6154.11671324097
"26",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.05,6424.30833487199
"27",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.1,6735.82197049033
"28",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.15,6945.99874152773
"29",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.2,7113.04057640902
"30",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.25,7256.34759705016
"31",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.3,7385.04173067557
"32",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.35,7504.29602473945
"33",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.4,7617.45668790323
"34",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.45,7726.94093911187
"35",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.5,7834.68935888117
"36",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.55,7942.43777865048
"37",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.6,8051.92202985912
"38",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.65,8165.0826930229
"39",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.7,8284.33698708677
