"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.01,2694.32681628181
"2",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.025,3009.26167488853
"3",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.05,3280.12302757489
"4",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.1,3592.40882020786
"5",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.15,3803.10656191719
"6",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.2,3970.56244777344
"7",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.25,4114.22468728329
"8",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.3,4243.23781843131
"9",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.35,4362.78771124001
"10",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.4,4476.22886870597
"11",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.45,4585.9845013981
"12",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.5,4694
"13",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.55,4802.0154986019
"14",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.6,4911.77113129403
"15",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.65,5025.21228875999
"16",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.7,5144.76218156869
"17",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.75,5273.77531271671
"18",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.8,5417.43755222656
"19",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.85,5584.89343808281
"20",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.9,5795.59117979214
"21",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.95,6107.87697242511
"22",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.975,6378.73832511147
"23",2020-12-05,"US","1  day ahead inc hosp",2020-12-06,"quantile",0.99,6693.67318371819
"24",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.01,1866.03506327196
"25",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.025,2311.42021157763
"26",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.05,2694.4760100694
"27",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.1,3136.11481334737
"28",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.15,3434.0864172341
"29",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.2,3670.9048021112
"30",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.25,3874.07388962693
"31",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.3,4056.52600942067
"32",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.35,4225.59508921099
"33",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.4,4386.02511263065
"34",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.45,4541.2430169307
"35",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.5,4694
"36",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.55,4846.7569830693
"37",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.6,5001.97488736935
"38",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.65,5162.40491078901
"39",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.7,5331.47399057933
"40",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.75,5513.92611037307
"41",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.8,5717.0951978888
"42",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.85,5953.9135827659
"43",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.9,6251.88518665263
"44",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.95,6693.5239899306
"45",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.975,7076.57978842237
"46",2020-12-05,"US","2  day ahead inc hosp",2020-12-07,"quantile",0.99,7521.96493672804
"47",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.01,1230.46444726709
"48",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.025,1775.94762344844
"49",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.05,2245.09324810805
"50",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.1,2785.98810743026
"51",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.15,3150.92730111086
"52",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.2,3440.96940344033
"53",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.25,3689.79970140052
"54",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.3,3913.25699939244
"55",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.35,4120.32348777653
"56",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.4,4316.80933617698
"57",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.45,4506.91166841662
"58",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.5,4694
"59",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.55,4881.08833158338
"60",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.6,5071.19066382302
"61",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.65,5267.67651222347
"62",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.7,5474.74300060756
"63",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.75,5698.20029859948
"64",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.8,5947.03059655967
"65",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.85,6237.07269888914
"66",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.9,6602.01189256974
"67",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.95,7142.90675189195
"68",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.975,7612.05237655156
"69",2020-12-05,"US","3  day ahead inc hosp",2020-12-08,"quantile",0.99,8157.53555273291
"70",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.01,694.653632563628
"71",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.025,1324.52334977706
"72",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.05,1866.24605514978
"73",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.1,2490.81764041571
"74",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.15,2912.21312383438
"75",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.2,3247.12489554687
"76",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.25,3534.44937456658
"77",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.3,3792.47563686262
"78",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.35,4031.57542248003
"79",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.4,4258.45773741193
"80",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.45,4477.96900279619
"81",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.5,4694
"82",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.55,4910.03099720381
"83",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.6,5129.54226258807
"84",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.65,5356.42457751997
"85",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.7,5595.52436313738
"86",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.75,5853.55062543342
"87",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.8,6140.87510445313
"88",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.85,6475.78687616562
"89",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.9,6897.18235958429
"90",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.95,7521.75394485022
"91",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.975,8063.47665022294
"92",2020-12-05,"US","4  day ahead inc hosp",2020-12-09,"quantile",0.99,8693.34636743637
"93",2020-12-05,"US","5  day ahead inc hosp",2020-12-10,"quantile",0.01,222.594828422711
"94",2020-12-05,"US","5  day ahead inc hosp",2020-12-10,"quantile",0.025,926.810580751617
"95",2020-12-05,"US","5  day ahead inc hosp",2020-12-10,"quantile",0.05,1532.47497783586
"96",2020-12-05,"US","5  day ahead inc hosp",2020-12-10,"quantile",0.1,2230.76723857057
"97",2020-12-05,"US","5  day ahead inc hosp",2020-12-10,"quantile",0.15,2701.90171173834
