"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.01,6641.7117474675
"2",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.025,6844.19045081047
"3",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.05,7022.00588689717
"4",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.1,7231.29096823813
"5",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.15,7375.11392135175
"6",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.2,7490.94136955407
"7",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.25,7591.3936700085
"8",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.3,7682.46088546975
"9",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.35,7767.57733650982
"10",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.4,7848.9966469541
"11",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.45,7928.37836699895
"12",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.5,8007.08790614983
"13",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.55,8086.3820417953
"14",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.6,8167.5553819243
"15",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.65,8252.09515815559
"16",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.7,8341.89582820912
"17",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.75,8439.62499854573
"18",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.8,8549.45883714385
"19",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.85,8678.83276121236
"20",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.9,8843.69418807316
"21",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.95,9092.35022067029
"22",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.975,9312.23646642789
"23",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.99,9572.88937633664
"24",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.01,6069.99433043075
"25",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.025,6332.70273827167
"26",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.05,6565.38804525583
"27",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.1,6841.55260398519
"28",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.15,7032.73977167479
"29",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.2,7187.52470486963
"30",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.25,7322.34048579428
"31",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.3,7445.01750918436
"32",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.35,7560.06606942516
"33",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.4,7670.46393784419
"34",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.45,7778.42168537982
"35",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.5,7885.7764952643
"36",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.55,7994.2387421282
"37",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.6,8105.59047834634
"38",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.65,8221.89970542389
"39",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.7,8345.82208344519
"40",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.75,8481.11979083249
