"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.01,5001.1214504079
"2",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.025,5144.10823875871
"3",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.05,5267.08476501661
"4",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.1,5408.86882389698
"5",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.15,5504.52985530224
"6",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.2,5580.55821054673
"7",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.25,5645.78376965338
"8",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.3,5704.35833761181
"9",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.35,5758.63640418096
"10",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.4,5810.14098149138
"11",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.45,5859.97225609683
"12",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.5,5909.01347466985
"13",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.55,5958.05469324288
"14",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.6,6007.88596784833
"15",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.65,6059.39054515875
"16",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.7,6113.6686117279
"17",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.75,6172.24317968633
"18",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.8,6237.46873879298
"19",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.85,6313.49709403747
"20",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.9,6409.15812544273
"21",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.95,6550.9421843231
"22",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.975,6673.918710581
"23",2021-10-16,"US","1  day ahead inc hosp",2021-10-17,"quantile",0.99,6816.90549893181
"24",2021-10-16,"US","2  day ahead inc hosp",2021-10-18,"quantile",0.01,5683.87983522801
"25",2021-10-16,"US","2  day ahead inc hosp",2021-10-18,"quantile",0.025,5864.4488612178
"26",2021-10-16,"US","2  day ahead inc hosp",2021-10-18,"quantile",0.05,6019.74818517714
"27",2021-10-16,"US","2  day ahead inc hosp",2021-10-18,"quantile",0.1,6198.79835972959
"28",2021-10-16,"US","2  day ahead inc hosp",2021-10-18,"quantile",0.15,6319.60266245752
"29",2021-10-16,"US","2  day ahead inc hosp",2021-10-18,"quantile",0.2,6415.61409269135
"30",2021-10-16,"US","2  day ahead inc hosp",2021-10-18,"quantile",0.25,6497.98335081212
"31",2021-10-16,"US","2  day ahead inc hosp",2021-10-18,"quantile",0.3,6571.95349033352
"32",2021-10-16,"US","2  day ahead inc hosp",2021-10-18,"quantile",0.35,6640.49784835458
"33",2021-10-16,"US","2  day ahead inc hosp",2021-10-18,"quantile",0.4,6705.53974114918
"34",2021-10-16,"US","2  day ahead inc hosp",2021-10-18,"quantile",0.45,6768.46852515166
