"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.01,11603.5352836077
"2",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.025,11746.1993873969
"3",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.05,11868.8983871299
"4",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.1,12010.362475701
"5",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.15,12105.8076246576
"6",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.2,12181.6644033756
"7",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.25,12246.7427650999
"8",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.3,12305.1851452597
"9",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.35,12359.3407201335
"10",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.4,12410.7290648035
"11",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.45,12460.4478829842
"12",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.5,12509.3784280866
"13",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.55,12558.308973189
"14",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.6,12608.0277913697
"15",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.65,12659.4161360397
"16",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.7,12713.5717109135
"17",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.75,12772.0140910733
"18",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.8,12837.0924527977
"19",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.85,12912.9492315156
"20",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.9,13008.3943804722
"21",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.95,13149.8584690433
"22",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.975,13272.5574687764
"23",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.99,13415.2215725655
"24",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.01,12593.2838976601
"25",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.025,12767.9440622039
"26",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.05,12918.1614393405
"27",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.1,13091.3524546739
"28",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.15,13208.2036104932
"29",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.2,13301.0732048814
"30",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.25,13380.7470476009
"31",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.3,13452.2966207867
"32",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.35,13518.5979633613
"33",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.4,13581.5114538422
"34",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.45,13642.3809839743
"35",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.5,13702.285450703
"36",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.55,13762.1899174316
"37",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.6,13823.0594475638
"38",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.65,13885.9729380447
"39",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.7,13952.2742806193
"40",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.75,14023.8238538051
"41",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.8,14103.4976965246
"42",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.85,14196.3672909127
"43",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.9,14313.218446732
"44",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.95,14486.4094620655
"45",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.975,14636.626839202
"46",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.99,14811.2870037459
"47",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.01,12265.8850229537
"48",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.025,12458.9517357384
"49",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.05,12624.9997598121
"50",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.1,12816.4424972078
"51",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.15,12945.6080032522
"52",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.2,13048.2646528265
"53",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.25,13136.3349174398
"54",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.3,13215.4247369885
"55",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.35,13288.7132415398
"56",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.4,13358.2568654604
"57",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.45,13425.5411264254
"58",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.5,13491.7586208531
"59",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.55,13557.9761152807
"60",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.6,13625.2603762457
"61",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.65,13694.8040001663
"62",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.7,13768.0925047176
"63",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.75,13847.1823242663
"64",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.8,13935.2525888796
"65",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.85,14037.9092384539
"66",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.9,14167.0747444983
"67",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.95,14358.5174818941
"68",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.975,14524.5655059677
"69",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.99,14717.6322187524
"70",2021-08-28,"US","4  day ahead inc hosp",2021-09-01,"quantile",0.01,12339.1575783529
"71",2021-08-28,"US","4  day ahead inc hosp",2021-09-01,"quantile",0.025,12547.4856162647
"72",2021-08-28,"US","4  day ahead inc hosp",2021-09-01,"quantile",0.05,12726.6592218825
"73",2021-08-28,"US","4  day ahead inc hosp",2021-09-01,"quantile",0.1,12933.2349141853
"74",2021-08-28,"US","4  day ahead inc hosp",2021-09-01,"quantile",0.15,13072.6105530616
